8069,0,0,0,0,0
12085,0,0,0,0,0
12095,0,0,0,0,0
12095,0,0,0,0,0
12107,0,0,0,0,0
12107,0,0,0,0,0
17057,0,0,0,0,0
17137,0,0,0,0,0
17137,0,0,0,0,0
17137,0,0,0,0,0
17137,0,0,0,0,0
17167,0,0,0,0,0
17167,0,0,0,0,0
17167,0,0,0,0,0
18043,0,0,0,0,0
18043,0,0,0,0,0
18089,0,0,0,0,0
18097,0,0,0,0,0
18125,0,0,0,0,0
18125,0,0,0,0,0
18125,0,0,0,0,0
18125,0,0,0,0,0
18125,0,0,0,0,0
18125,0,0,0,0,0
18127,0,0,0,0,0
18129,0,0,0,0,0
18129,0,0,0,0,0
18173,0,0,0,0,0
18173,0,0,0,0,0
18173,0,0,0,0,0
19005,0,0,0,0,0
20055,0,0,0,0,0
21111,0,0,0,0,0
21111,0,0,0,0,0
21111,0,0,0,0,0
21111,0,0,0,0,0
21111,0,0,0,0,0
21161,0,0,0,0,0
21183,0,0,0,0,0
22031,0,0,0,0,0
24001,0,0,0,0,0
24001,0,0,0,0,0
24031,0,0,0,0,0
24031,0,0,0,0,0
24031,0,0,0,0,0
26045,0,0,0,0,0
26065,0,0,0,0,0
26065,0,0,0,0,0
27053,0,0,0,0,0
27123,0,0,0,0,0
28151,0,0,0,0,0
29093,0,0,0,0,0
29099,0,0,0,0,0
29175,0,0,0,0,0
32003,0,0,0,0,0
34033,0,0,0,0,0
35017,0,0,0,0,0
35031,0,0,0,0,0
36061,0,0,0,0,0
36061,0,0,0,0,0
36063,0,0,0,0,0
36087,0,0,0,0,0
36103,0,0,0,0,0
36103,0,0,0,0,0
36103,0,0,0,0,0
36103,0,0,0,0,0
38057,0,0,0,0,0
38057,0,0,0,0,0
38065,0,0,0,0,0
39017,0,0,0,0,0
39025,0,0,0,0,0
42007,0,0,0,0,0
42007,0,0,0,0,0
42073,0,0,0,0,0
45015,0,0,0,0,0
45015,0,0,0,0,0
45075,0,0,0,0,0
45079,0,0,0,0,0
48185,0,0,0,0,0
48201,0,0,0,0,0
48203,0,0,0,0,0
49015,0,0,0,0,0
49015,0,0,0,0,0
49015,0,0,0,0,0
49047,0,0,0,0,0
55079,0,0,0,0,0
55079,0,0,0,0,0
56005,0,0,0,0,0
56009,0,0,0,0,0
56023,0,0,0,0,0
56037,0,0,0,0,0
